Order,Family,Subfamily,Genus,Species,Type Species?,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Change,Proposal,Taxon History URL
Unassigned,Geminiviridae,,Begomovirus,East African cassava mosaic Zanzibar virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152582
Unassigned,Geminiviridae,,Begomovirus,Emilia yellow vein virus,0,Emilia yellow vein virus - [China:Fuzhou 1:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152825
Unassigned,Geminiviridae,,Begomovirus,Erectites yellow mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152584
Unassigned,Geminiviridae,,Begomovirus,Eupatorium yellow vein mosaic virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152585
Unassigned,Geminiviridae,,Begomovirus,Eupatorium yellow vein virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152586
Unassigned,Geminiviridae,,Begomovirus,Euphorbia leaf curl Guangxi virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152587
Unassigned,Geminiviridae,,Begomovirus,Euphorbia leaf curl virus,0,,,ssDNA(+/-),"New,",23,ICTV 8th Report,ICTVonline=20152588
Unassigned,Geminiviridae,,Begomovirus,Euphorbia mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152589
Unassigned,Geminiviridae,,Begomovirus,Euphorbia yellow mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152590
Unassigned,Geminiviridae,,Begomovirus,French bean leaf curl virus,0,French bean leaf curl virus - [India:Kanpur:2011],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152826
Unassigned,Geminiviridae,,Begomovirus,Hedyotis uncinella yellow mosaic virus,0,Hedyotis uncinella yellow mosaic virus - [Vietnam:VN1],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152827
Unassigned,Geminiviridae,,Begomovirus,Hemidesmus yellow mosaic virus,0,Hemidesmus yellow mosaic virus - [India:Tirupati:H1:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152828
Unassigned,Geminiviridae,,Begomovirus,Hollyhock leaf curl virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152592
Unassigned,Geminiviridae,,Begomovirus,Honeysuckle yellow vein mosaic virus,0,,,ssDNA(+/-),"Moved,",16,Ratification_1997,ICTVonline=20152594
Unassigned,Geminiviridae,,Begomovirus,Honeysuckle yellow vein virus,0,,,ssDNA(+/-),"Merged,",24,2007.002P.04.Remove6GeminiSp,ICTVonline=20152595
Unassigned,Geminiviridae,,Begomovirus,Horsegram yellow mosaic virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152596
Unassigned,Geminiviridae,,Begomovirus,Indian cassava mosaic virus,0,,,ssDNA(+/-),"Moved,",16,Ratification_1997,ICTVonline=20152597
Unassigned,Geminiviridae,,Begomovirus,Jacquemontia mosaic Yucatan virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152598
Unassigned,Geminiviridae,,Begomovirus,Jatropha leaf curl virus,0,Jatropha leaf curl virus - [India:New Delhi:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152829
Unassigned,Geminiviridae,,Begomovirus,Jatropha mosaic India virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152599
Unassigned,Geminiviridae,,Begomovirus,Jatropha mosaic Nigeria virus,0,Jatropha mosaic Nigeria virus - [Nigeria:2:2011],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152830
Unassigned,Geminiviridae,,Begomovirus,Jatropha mosaic virus,0,Jatropha mosaic virus - [Jamaica:Spanish Town 1:2004],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152831
Unassigned,Geminiviridae,,Begomovirus,Jatropha yellow mosaic virus,0,Jatropha yellow mosaic virus - [India:Kathaupahadi:2008],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152832
Unassigned,Geminiviridae,,Begomovirus,Kudzu mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152601
Unassigned,Geminiviridae,,Begomovirus,Leonurus mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152602
Unassigned,Geminiviridae,,Begomovirus,Lindernia anagallis yellow vein virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152603
Unassigned,Geminiviridae,,Begomovirus,Ludwigia yellow vein Vietnam virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152604
Unassigned,Geminiviridae,,Begomovirus,Ludwigia yellow vein virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152605
Unassigned,Geminiviridae,,Begomovirus,Luffa yellow mosaic virus,0,,,ssDNA(+/-),"New,",23,ICTV 8th Report,ICTVonline=20152606
Unassigned,Geminiviridae,,Begomovirus,Macroptilium golden mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152607
Unassigned,Geminiviridae,,Begomovirus,Macroptilium mosaic Puerto Rico virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152608
Unassigned,Geminiviridae,,Begomovirus,Macroptilium yellow mosaic Florida virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152609
Unassigned,Geminiviridae,,Begomovirus,Macroptilium yellow mosaic virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152610
Unassigned,Geminiviridae,,Begomovirus,Macroptilium yellow spot virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152612
Unassigned,Geminiviridae,,Begomovirus,Macroptilium yellow vein virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152613
Unassigned,Geminiviridae,,Begomovirus,Malvastrum leaf curl Philippines virus,0,Malvastrum leaf curl Philippines virus - [Philippines:Mc1:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152833
Unassigned,Geminiviridae,,Begomovirus,Malvastrum leaf curl virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152615
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow mosaic Helshire virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152617
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow mosaic Jamaica virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152618
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow mosaic virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152619
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow vein Honghe virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152621
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow vein virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152622
Unassigned,Geminiviridae,,Begomovirus,Malvastrum yellow vein Yunnan virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152623
Unassigned,Geminiviridae,,Begomovirus,Melon chlorotic leaf curl virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152624
Unassigned,Geminiviridae,,Begomovirus,Melon chlorotic mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152625
Unassigned,Geminiviridae,,Begomovirus,Merremia mosaic Puerto Rico virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152626
Unassigned,Geminiviridae,,Begomovirus,Merremia mosaic virus,0,,,ssDNA(+/-),"Renamed,",26,"2011.006a,bP.A.v1_Begomo_rem,ren_Sp",ICTVonline=20152627
Unassigned,Geminiviridae,,Begomovirus,Mesta yellow vein mosaic Bahraich virus,0,Mesta yellow vein mosaic Bahraich virus - [India:Bahraich:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152834
Unassigned,Geminiviridae,,Begomovirus,Mesta yellow vein mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152628
Unassigned,Geminiviridae,,Begomovirus,Mimosa yellow leaf curl virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152629
Unassigned,Geminiviridae,,Begomovirus,Mungbean yellow mosaic India virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152630
Unassigned,Geminiviridae,,Begomovirus,Mungbean yellow mosaic virus,0,,,ssDNA(+/-),"Moved,",16,Ratification_1997,ICTVonline=20152631
Unassigned,Geminiviridae,,Begomovirus,Okra enation leaf curl virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152632
Unassigned,Geminiviridae,,Begomovirus,Okra mottle virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152634
Unassigned,Geminiviridae,,Begomovirus,Okra yellow crinkle virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152635
Unassigned,Geminiviridae,,Begomovirus,Okra yellow mosaic Mexico virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152636
Unassigned,Geminiviridae,,Begomovirus,Papaya leaf crumple virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152639
Unassigned,Geminiviridae,,Begomovirus,Papaya leaf curl China virus,0,,,ssDNA(+/-),"New,",22,2003.P141.Begomovirus,ICTVonline=20152640
Unassigned,Geminiviridae,,Begomovirus,Papaya leaf curl Guandong virus,0,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,ICTVonline=20152641
Unassigned,Geminiviridae,,Begomovirus,Papaya leaf curl virus,0,,,ssDNA(+/-),"New,",17,Ratification_1998,ICTVonline=20152642
Unassigned,Geminiviridae,,Begomovirus,Passionfruit severe leaf distortion virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152643
Unassigned,Geminiviridae,,Begomovirus,Pedilenthus leaf curl virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152644
Unassigned,Geminiviridae,,Begomovirus,Pepper golden mosaic virus,0,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,ICTVonline=20152645
Unassigned,Geminiviridae,,Begomovirus,Pepper huasteco yellow vein virus,0,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,ICTVonline=20152646
Unassigned,Geminiviridae,,Begomovirus,Pepper leaf curl Bangladesh virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152647
Unassigned,Geminiviridae,,Begomovirus,Pepper leaf curl Lahore virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152648
Unassigned,Geminiviridae,,Begomovirus,Pepper leaf curl virus,0,,,ssDNA(+/-),"New,",17,Ratification_1998,ICTVonline=20152649
Unassigned,Geminiviridae,,Begomovirus,Pepper leaf curl Yunnan virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152650
Unassigned,Geminiviridae,,Begomovirus,Pepper yellow leaf curl Indonesia virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152651
Unassigned,Geminiviridae,,Begomovirus,Pepper yellow leaf curl virus,0,Pepper yellow leaf curl virus - [China:YN65- 1:2010],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152835
Unassigned,Geminiviridae,,Begomovirus,Pepper yellow vein Mali virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152652
Unassigned,Geminiviridae,,Begomovirus,Potato yellow mosaic Panama virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152653
Unassigned,Geminiviridae,,Begomovirus,Potato yellow mosaic virus,0,,,ssDNA(+/-),"Merged,Renamed,",24,2007.002P.04.Remove6GeminiSp,ICTVonline=20152654
Unassigned,Geminiviridae,,Begomovirus,Pouzolzia golden mosaic virus,0,Pouzolzia golden mosaic virus - [China:TY01:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152836
Unassigned,Geminiviridae,,Begomovirus,Pouzolzia mosaic Guangdong virus,0,Pouzolzia mosaic Guangdong virus - [Taiwan:Miaoli:ML13W1:2013],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152837
Unassigned,Geminiviridae,,Begomovirus,Premna leaf curl virus,0,Premna leaf curl virus - [Vietnam:VN7:2011],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152838
Unassigned,Geminiviridae,,Begomovirus,Pumpkin yellow mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152655
Unassigned,Geminiviridae,,Begomovirus,Radish leaf curl virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152656
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia golden mosaic Havana virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152657
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia golden mosaic Sinaloa virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152658
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia golden mosaic virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152659
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia golden mosaic Yucatan virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152660
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia mild mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152661
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia rugose golden mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152662
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia yellow mosaic India virus,0,Rhynchosia yellow mosaic India virus - [India:Thiruvananthapuram:JRH1:2009],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152839
Unassigned,Geminiviridae,,Begomovirus,Rhynchosia yellow mosaic virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152663
Unassigned,Geminiviridae,,Begomovirus,Rose leaf curl virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152664
Unassigned,Geminiviridae,,Begomovirus,Sauropus leaf curl virus,0,Sauropus leaf curl virus - [Thailand:Kamphaengsaen:AFSP5e:2010],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152840
Unassigned,Geminiviridae,,Begomovirus,Senecio yellow mosaic virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152665
Unassigned,Geminiviridae,,Begomovirus,Sida ciliaris golden mosaic virus,0,Sida ciliaris golden mosaic virus - [Venezuela:Lara:M3:2009],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152841
Unassigned,Geminiviridae,,Begomovirus,Sida common mosaic virus,0,Sida common mosaic virus - [Brazil:Coimbra 4:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152842
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Braco virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152666
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Brazil virus,0,Sida golden mosaic Brazil virus - [Brazil:Mato Grosso do Sul:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152843
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Buckup virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152667
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Costa Rica virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152668
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Florida virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152669
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic Lara virus,0,Sida golden mosaic Lara virus - [Venezuela:Lara:M1:2009],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152844
Unassigned,Geminiviridae,,Begomovirus,Sida golden mosaic virus,0,,,ssDNA(+/-),"Moved,",16,Ratification_1997,ICTVonline=20152672
Unassigned,Geminiviridae,,Begomovirus,Sida golden mottle virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152673
Unassigned,Geminiviridae,,Begomovirus,Sida golden yellow vein virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152674
Unassigned,Geminiviridae,,Begomovirus,Sida leaf curl virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152675
Unassigned,Geminiviridae,,Begomovirus,Sida micrantha mosaic virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152676
Unassigned,Geminiviridae,,Begomovirus,Sida mosaic Alagoas virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152677
Unassigned,Geminiviridae,,Begomovirus,Sida mosaic Bolivia virus 1,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152678
Unassigned,Geminiviridae,,Begomovirus,Sida mosaic Bolivia virus 2,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152679
Unassigned,Geminiviridae,,Begomovirus,Sida mosaic Sinaloa virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152680
Unassigned,Geminiviridae,,Begomovirus,Sida mottle Alagoas virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152681
Unassigned,Geminiviridae,,Begomovirus,Sida mottle virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152682
Unassigned,Geminiviridae,,Begomovirus,Sida yellow blotch virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152683
Unassigned,Geminiviridae,,Begomovirus,Sida yellow leaf curl virus,0,Sida yellow leaf curl virus - [Brazil:Coimbra3:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152845
Unassigned,Geminiviridae,,Begomovirus,Sida yellow mosaic Alagoas virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152684
Unassigned,Geminiviridae,,Begomovirus,Sida yellow mosaic China virus,0,,,ssDNA(+/-),"New,",24,2005.002P.04.Begomo,ICTVonline=20152685
Unassigned,Geminiviridae,,Begomovirus,Sida yellow mosaic virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152686
Unassigned,Geminiviridae,,Begomovirus,Sida yellow mosaic Yucatan virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152687
Unassigned,Geminiviridae,,Begomovirus,Sida yellow mottle virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152688
Unassigned,Geminiviridae,,Begomovirus,Sida yellow net virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152689
Unassigned,Geminiviridae,,Begomovirus,Sida yellow vein Vietnam virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152691
Unassigned,Geminiviridae,,Begomovirus,Sida yellow vein virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152692
Unassigned,Geminiviridae,,Begomovirus,Sidastrum golden leaf spot virus,0,Sidastrum golden leaf spot virus - [Brazil:DF334:2010],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152846
Unassigned,Geminiviridae,,Begomovirus,Siegesbeckia yellow vein Guangxi virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152693
Unassigned,Geminiviridae,,Begomovirus,Siegesbeckia yellow vein virus,0,,,ssDNA(+/-),"New,",24,2006.001P.04.GeminiSp revised 06.08,ICTVonline=20152694
Unassigned,Geminiviridae,,Begomovirus,South African cassava mosaic virus,0,,,ssDNA(+/-),"New,",17,Ratification_1998,ICTVonline=20152695
Unassigned,Geminiviridae,,Begomovirus,Soybean blistering mosaic virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152696
Unassigned,Geminiviridae,,Begomovirus,Soybean chlorotic blotch virus,0,Soybean chlorotic blotch virus - [Nigeria:Soybean 19:2007],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152847
Unassigned,Geminiviridae,,Begomovirus,Soybean mild mottle virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152699
Unassigned,Geminiviridae,,Begomovirus,Spilanthes yellow vein virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152700
Unassigned,Geminiviridae,,Begomovirus,Spinach yellow vein virus,0,Spinach yellow vein virus - [India:Sikar:AS22],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152848
Unassigned,Geminiviridae,,Begomovirus,Squash leaf curl China virus,0,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,ICTVonline=20152701
Unassigned,Geminiviridae,,Begomovirus,Squash leaf curl Philippines virus,0,,,ssDNA(+/-),"New,",23,ICTV 8th Report,ICTVonline=20152702
Unassigned,Geminiviridae,,Begomovirus,Squash leaf curl virus,0,,,ssDNA(+/-),"Moved,",16,Ratification_1997,ICTVonline=20152703
Unassigned,Geminiviridae,,Begomovirus,Squash leaf curl Yunnan virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152704
Unassigned,Geminiviridae,,Begomovirus,Squash mild leaf curl virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152705
Unassigned,Geminiviridae,,Begomovirus,Sri Lankan cassava mosaic virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152706
Unassigned,Geminiviridae,,Begomovirus,Stachytarpheta leaf curl virus,0,,,ssDNA(+/-),"New,",22,2002.P108-109.Geminiviridae,ICTVonline=20152707
Unassigned,Geminiviridae,,Begomovirus,Sunn hemp leaf distortion virus,0,Sunn hemp leaf distortion virus - [India:Barrackpore 1:2008],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152849
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Canary virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152708
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl China virus,0,,,ssDNA(+/-),"New,",24,2007.001P.04.GeminiSp43,ICTVonline=20152709
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Georgia virus,0,,,ssDNA(+/-),"New,",23,ICTV 8th Report,ICTVonline=20152710
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Henan virus,0,Sweet potato leaf curl Henan virus - [China:Henan 10:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152850
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Sao Paulo virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152711
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Sichuan virus 1,0,Sweet potato leaf curl Sichuan virus 1 - [China:Sichuan 15:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152851
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl Sichuan virus 2,0,Sweet potato leaf curl Sichuan virus 2 - [China:Sichuan 14:2012],,ssDNA(+/-),"New,",30,"2015.015a,bP.A.v3.Begomovirus_sprem",ICTVonline=20152852
Unassigned,Geminiviridae,,Begomovirus,Sweet potato leaf curl South Carolina virus,0,,,ssDNA(+/-),"New,",28,"2013.015a,bP.A.v2.Begomovirus_100sp",ICTVonline=20152712
